Smiles,CodeID,MolecularWeight,cLogS,cLogP,HBD,HBA,PSA,ROTATABLE_BONDS,DG,Ki,LIGAND_EFFICIENCY,BEI,SEI,NSEI,NBEI,nBEI,mBEI
NC(=O)c1ccccc1N1CCCCC1,BTB03853,204.271,-1.44,1.84,1.0,3.0,46.33,Null,-5.4,109.99,-0.36,19.3793871766,8.54445671909,1.319548932651008568201845873,0.2639097865302017136403691747,5.134738057008706926619816811,3.268853512926415995022362798
Fc1cccc2c1c(O)ncn2,BTB04061,164.138,-1.36,1.84,1.0,3.0,46.01,Null,-6.4,20.34,-0.53,28.5835641437,10.1970203247,1.563883017137758080658089731,0.3909707542844395201645224328,5.770830297460899069696774886,3.906858188711446022282733566
Clc1ccc(c(c1)N)C(=O)O,BTB04583,171.582,Null,2.54,2.0,3.0,63.32,Null,-5.4,109.99,-0.49,23.071457367,6.2518111149,1.319548932651008568201845873,0.3598769816320932458732306927,5.000039483111250725288727773,3.193118523711043160304980221
Clc1cc(cc(c1)Cl)S(=O)(=O)N,BTB05603,226.083,-2.78,1.6,1.0,3.0,60.16,Null,-4.8,302.84,-0.4,15.5641368988,5.84904714509,1.172928920829263833386108154,0.2932322302073159583465270384,4.597968008535416308445525175,2.873054669885062345683158407
CC1=NNC(=O)CC1,BTB06143,112.131,-1.01,0.03,1.0,3.0,41.46,Null,-5.2,154.16,-0.65,33.9962035329,9.19447249964,1.270676099450867817313777930,0.4765035372940754314926667239,4.715118285344547037582550475,2.861753993621468941828950118
Cc1ccc(cc1C(C(=O)O)O)C,BTB06663,180.202,-1.52,1.42,2.0,3.0,57.53,Null,-5.4,109.99,-0.42,21.9678294245,6.88101303312,1.319548932651008568201845873,0.3045112921502327465081182785,5.072590150259862433678023142,3.214406404707855135873281701
Clc1sc(c(c1)S(=O)(=O)N)Cl,BTB06837,232.111,-2.92,1.76,1.0,3.0,60.16,Null,-4.6,424.45,-0.42,14.5282794098,5.60534152607,1.124057820694023504917090410,0.3065612238256427740682973846,4.413566147240295562434900063,2.737869184727129874933899142
OC(=O)CCc1ccccc1O,BTB07148,166.175,-1.83,1.7,2.0,3.0,57.53,Null,-6.0,39.95,-0.5,26.4689827974,7.64554704737,1.466161072116663259966750368,0.366540268029165814991687592,5.477664462397614607622756797,3.619048903796168185825720791
CC(=O)c1c[nH]cc1,BTB07157,109.127,0.58,0.57,1.0,2.0,32.86,Null,-4.5,502.5,-0.56,30.2295851064,10.039147699,1.649431966953736752160251617,0.4123579917384341880400629042,4.201953920899417089961719918,2.336796150126293965025764332
N#Cc1c(N)cccc1F,BTB07341,136.129,-1.52,1.05,1.0,2.0,49.81,Null,-5.0,216.07,-0.5,26.9259711602,7.35877439885,1.832702764033858965948591174,0.3665405528067717931897182349,4.665405528067717931897182349,2.799356182281722610358474883
N#Cc1c(N)cccc1Cl,BTB07422,152.583,-1.77,1.57,1.0,2.0,49.81,Null,-4.7,358.53,-0.47,22.5809854236,6.91723448882,1.722737249441119855668808850,0.344547449888223971133761770,4.445474498882239711337617700,2.628980648376166568226391134
NC(=O)c1cccs1,BTB07541,127.166,-1.67,0.52,1.0,2.0,43.09,Null,-4.5,502.5,-0.56,25.9413989109,7.65575292158,1.649431966953736752160251617,0.4123579917384341880400629042,4.201953920899417089961719918,2.403234944699573784072013288
Cc1cnc(c(n1)C)N,BTB07911,123.158,Null,3.0,1.0,3.0,51.8,Null,-4.4,594.9,-0.49,26.1903898332,6.22694214493,1.075185343691678299636249627,0.3583951145638927665454165424,4.179798540514359803180033936,2.316018658724055010541261063
Fc1ccccc1Oc1ncccc1N,BTB08083,204.203,Null,2.55,1.0,3.0,48.14,Null,-5.8,55.99,-0.39,20.8218759397,8.83234219465,1.417296510835005410531742903,0.2834593021670010821063485805,5.427980791560697480246650508,3.561951650637274747175935186
Nc1ncccc1OCc1ccccc1,BTB08555,200.24,-1.41,1.62,1.0,3.0,48.14,Null,-6.4,20.34,-0.43,23.4301291021,9.74584348029,1.563883017137758080658089731,0.3127766034275516161316179462,5.867740310468955511184004734,3.993199888013441078251027250
Nc1cccc(c1)C(=O)c1ccccc1,BTB09151,197.236,-3.21,2.31,1.0,2.0,43.09,Null,-5.9,47.3,-0.39,21.928749616,10.0374538391,2.162569429631094226734753834,0.2883425906174792302313005112,5.501230118317869672219185578,3.620125045599778155243258583
FC(c1cc(nn1C)O)(F)F,BTB09194,166.101,-1.79,1.62,1.0,3.0,38.05,Null,-5.4,109.99,-0.49,23.8327692064,10.4038023599,1.319548932651008568201845873,0.3598769816320932458732306927,5.000039483111250725288727773,3.179019045053273796635199799
N1CCc2c(C1)cccc2.Cl,BTB09216,169.654,Null,1.48,2.0,1.0,12.03,Null,-5.2,154.16,-0.52,22.4694277668,31.6876832781,3.812028298352603451941333791,0.3812028298352603451941333791,4.812028298352603471031200682,3.041592401988608159618294421
COC(=O)Cc1cccc(c1)OC,BTB09252,180.202,-2.68,1.55,0.0,3.0,35.53,Null,-5.6,78.48,-0.43,22.7813287623,11.5542949778,1.368413668542702645938039787,0.3157877696637006106010861047,5.219184357934944725769948423,3.361000612382937354482048714
CCN(C(=O)c1[nH]c(c(c1C)C)C)CC,BTB09341,208.303,-2.04,1.55,1.0,3.0,36.1,Null,-5.5,92.91,-0.37,19.3561184425,11.1688020496,1.343979179974516947278957785,0.2687958359949033894557915571,5.208028798979232072040159943,3.350633064667569086479765713
COC(=O)c1ncc2c(c1)cccc2,BTB09392,187.197,-2.24,2.18,0.0,3.0,39.19,Null,-6.4,20.34,-0.46,25.0626294834,11.971546444,1.563883017137758080658089731,0.3351177893866624458553049424,5.837777087091512258857408835,3.963947935912125686935055054
Nc1cccnc1Oc1ccc(c2c1CCC2)C,BTB09397,240.304,-2.53,2.35,1.0,3.0,48.14,Null,-6.9,8.74,-0.38,21.050371893,10.5078698948,1.686162855788532332571288313,0.2810271426314220554285480522,6.313761072468903035950577119,4.439249567314188599316663652
Nc1ncccc1N,BTB09780,109.131,0.37,-0.62,2.0,3.0,64.93,Null,-4.4,594.9,-0.55,29.5567348515,4.96774377187,1.075185343691678299636249627,0.4031945038843793623635936102,4.128646018066978484549965566,2.263504165866625276344962800
O/N=C/1\CN2CCC1CC2.Cl,BTB09837,176.646,Null,0.83,2.0,3.0,35.83,Null,-4.6,424.45,-0.46,19.0900074844,9.41159213531,1.124057820694023504917090410,0.3372173462082070514751271231,4.372173462082070528618128952,2.619277269731248240852257110
COc1c(OC)ccc(c1Cl)CO,BTB09912,202.636,-2.22,1.19,1.0,3.0,38.69,Null,-4.5,502.5,-0.35,16.2797525312,8.52639941563,1.099621311302491168106834411,0.2537587641467287311015771718,4.412807286214310308666039793,2.605580537875746262251996939
O=c1[nH]nc(c2c1cccc2)Cl,BTB09944,180.594,Null,1.69,1.0,3.0,45.75,Null,-7.5,3.18,-0.63,30.4416142287,12.0165527432,1.832524293338522438494311098,0.4581310733346306096235777744,6.576754126063192143205438986,4.754276197365271697123767939
Cc1cccc2c1non2,BTB09969,134.137,-1.11,2.26,0.0,3.0,38.92,Null,-5.7,66.29,-0.57,31.1513749449,10.7362589439,1.392850660327489908159375265,0.4178551980982469724478125796,5.178551980982469724478125796,3.306100570015466711357717116
Cc1ccc(c(c1)C(=O)C)O,BTB10270,150.176,-1.77,1.92,1.0,2.0,37.3,Null,-5.7,66.29,-0.52,27.8243659505,11.2025522278,2.089275990491234862239062898,0.3798683619074972476798296178,5.219944666140694776326884674,3.355152513514870387922027534
OC(=O)CCC(=O)c1cccs1,BTB10644,184.214,-2.31,0.74,1.0,3.0,54.37,Null,-4.7,358.53,-0.39,18.7036517251,6.33708754622,1.148491499627413237112539233,0.2871228749068533092781348083,4.524655744929864555476567651,2.710797131755558851070962998
O/N=C/1\CC2CCC(C1)N2C.Cl,BTB10716,190.673,Null,1.08,2.0,3.0,35.83,Null,-4.9,255.8,-0.45,18.8390567089,10.0253962039,1.197366486619121636690060738,0.3265544963506695372791074739,4.633492145015589927811047705,2.872388659556799182181881894
CCOCCc1ccccn1,BTB11182,151.208,-0.35,1.1,0.0,2.0,22.12,Null,-4.8,302.84,-0.44,23.2711679441,15.9077159244,1.759393381243895750079162230,0.3198897056807083181962113146,4.560179447646016550626176922,2.698361531589118783337537506
CNCCc1ccccn1,BTB11191,136.197,Null,2.5,1.0,2.0,24.92,Null,-5.0,216.07,-0.5,26.9125276479,14.70868992,1.832702764033858965948591174,0.3665405528067717931897182349,4.665405528067717931897182349,2.799573069581379618084129518
CC(=O)c1ccc2c(c1)OCCO2,BTB12187,178.186,-2.01,0.9,0.0,3.0,35.53,Null,-5.2,154.16,-0.4,21.3935342752,10.7290410874,1.270676099450867817313777930,0.2932329460271233424570256762,4.925971650659440235465239117,3.062901877056844694919336447
COC(=O)c1cccc2c1[nH]cc2,BTB12321,175.186,-1.74,2.44,1.0,3.0,42.09,Null,-5.4,109.99,-0.42,22.5968216521,9.40519552852,1.319548932651008568201845873,0.3045112921502327465081182785,5.072590150259862433678023142,3.202146194501486802027738117
Oc1cc(=O)n(c2c1cccc2)C,BTB12329,175.186,-1.5,1.93,1.0,3.0,42.23,Null,-6.0,39.95,-0.46,25.1075041176,10.4155415969,1.466161072116663259966750368,0.338344862796153059992327008,5.512426568656826526086622659,3.641982612898450903722498140
O=C1CCC2CC1CCC2=O,BTB12430,152.192,-1.14,0.99,0.0,2.0,34.14,Null,-4.9,255.8,-0.45,23.6024197057,10.5216738719,1.796049729928682455035091106,0.3265544963506695372791074739,4.633492145015589927811047705,2.774491284123924945156381120
OC(=O)c1nsc(c1Cl)Cl,BTB12548,198.029,-2.35,1.55,1.0,3.0,50.19,Null,-4.7,358.53,-0.47,17.3988380433,6.86486252019,1.148491499627413237112539233,0.344547449888223971133761770,4.445474498882239711337617700,2.742203293273759828256259222
OC(=O)C12CC3CC(C1)CC(C2)(C3)O,BTB12757,196.244,-0.9,1.42,2.0,3.0,57.53,Null,-5.1,182.51,-0.36,19.0513510472,6.49871951139,1.246237778300513883657245589,0.2670509524929672607836954833,4.884841370579779701084535488,3.031509722322777760665221207
OC(=O)CC12CC3CC(C2)CC(C1)C3,BTB13005,194.272,-3.28,2.7,1.0,2.0,37.3,Null,-5.1,182.51,-0.36,19.244735911,10.0233601472,1.869356667450770825485868383,0.2670509524929672607836954833,4.884841370579779701084535488,3.027123546094396537391135043
NC(=O)c1cccc2c1-c1ccccc1C2=O,BTB13068,223.23,-3.95,2.05,1.0,3.0,60.16,Null,-6.3,24.08,-0.37,20.688722472,7.67676781485,1.539447839138071040398803198,0.271667265730247830658612329,5.848792438792487072651554673,3.967096076671429139069652444
Nc1snc(n1)c1ccccc1,BTB13395,177.23,-1.92,1.45,1.0,3.0,51.8,Null,-5.8,55.99,-0.48,23.9908002737,8.20828095078,1.417296510835005410531742903,0.3543241277087513526329357257,5.331070778552641085598265566,3.500426769986574466976907995
OC(=O)CCc1c[nH]c2c1cccc2,BTB13431,189.213,-2.59,2.21,2.0,3.0,53.09,Null,-6.8,10.35,-0.49,26.3462851401,9.38982793409,1.661686550069021158986087442,0.3560756893005045340684473089,6.131187685885301529540864941,4.262010621777648078333537479
COc1ccccc1C1CCNCC1,BTB13447,191.272,-2.76,1.6,1.0,2.0,21.26,Null,-5.2,154.16,-0.37,19.9298815214,17.9305188069,1.906014149176301725970666896,0.2722877355966145322815238422,4.958156334030841487412222390,3.093679697363123341579185432
Oc1ccc(cc1)Oc1ccccc1,BTB14064,186.209,-3.52,2.56,1.0,2.0,29.46,Null,-6.7,12.26,-0.48,26.3763272979,16.6717906647,2.455754764908801892223131246,0.3508221092726859846033044638,6.057637565495841795369699906,4.181510197633054475370447083
OCCc1c[nH]c2c1cccc2,BTB14321,161.203,-2.1,1.54,2.0,2.0,36.02,Null,-6.1,33.74,-0.51,27.7405192319,12.4149220482,2.235927460873446802508050150,0.3726545768122411337513416918,5.551036167794518410932931128,3.679228041544267291257743626
O=C1CC2(O)CCC1(C)CC2,BTB14472,154.208,-0.91,1.47,1.0,2.0,37.3,Null,-4.3,704.29,-0.39,20.4415366128,8.45106830557,1.576124238989728881366657606,0.2865680434526779784303013828,4.193641163137682786769412299,2.340355382600572209877743001
ON1C(NC(=S)C1(C)C)c1ccccc1,BTB15120,222.311,-2.59,2.69,2.0,3.0,35.5,Null,-5.6,78.48,-0.37,18.4662072755,11.5640591708,1.368413668542702645938039787,0.2736827337085405291876079574,5.281332264683789212706725201,3.452201957850758163729850238
OC1CCC(CC1)(C)C,BTBG00026,128.213,Null,0.99,1.0,1.0,20.23,Null,-4.2,833.8,-0.47,24.0142427773,15.2196644054,3.078938109209721482456746746,0.3421042343566357202729718607,4.033180618649046385282771656,2.186870171381826998389676490
NC(=S)c1ccc2c(c1)OCO2,CC00075,181.214,-1.84,1.39,1.0,3.0,44.48,Null,-5.5,92.91,-0.46,22.2495918633,9.06460777861,1.343979179974516947278957785,0.3359947949936292368197394463,5.111118785971175669559379048,3.290129286729441255584934549
O=C(OC(C)(C)C)Nc1cscc1,CC00092,199.273,-2.82,1.87,1.0,3.0,38.33,Null,-4.4,594.9,-0.34,16.1866185137,8.41522575287,1.075185343691678299636249627,0.2481196946980796076083652986,4.339499383381871697796483287,2.525004490109868645162681490
OCc1cccc2c1OCCCO2,CC00409,180.202,-1.3,0.84,1.0,3.0,38.69,Null,-5.7,66.29,-0.44,23.1881554088,10.8000826596,1.392850660327489908159375265,0.3214270754601899788060096766,5.292495333289306504783189861,3.434311587737299143660971491
OCc1c(C)onc1c1ccccc1,CC00509,189.213,-2.41,1.92,1.0,3.0,46.26,Null,-5.6,78.48,-0.4,21.6964003828,8.87427800611,1.368413668542702645938039787,0.2932315004020077098438656686,5.251369041306345944990750611,3.382191977198692593465466896
NCc1c(C)onc1c1ccccc1,CC00513,188.229,Null,2.26,1.0,3.0,52.05,Null,-5.8,55.99,-0.41,22.5889184584,8.16885597023,1.417296510835005410531742903,0.303706395178929730828230622,5.398017568183254270661449444,3.526576067482119178974699442
CNCc1c(C)onc1c1ccccc1,CC00546,202.256,-3.16,2.83,1.0,3.0,38.06,Null,-5.5,92.91,-0.37,19.9348228973,10.5936351548,1.343979179974516947278957785,0.2687958359949033894557915571,5.208028798979232072040159943,3.337838953907443021397106420
N#Cc1c(C)noc1C,CC00616,122.126,-1.75,1.32,0.0,3.0,49.82,Null,-4.8,302.84,-0.53,28.8127570091,7.06300032615,1.172928920829263833386108154,0.3909763069430879444620360512,4.473029271927116355313075289,2.605594895347303447311872250
OC(=O)c1ccc2c(c1)CCO2,CC00801,164.159,-1.58,1.22,1.0,3.0,46.53,Null,-5.6,78.48,-0.47,25.0077120696,8.82278316275,1.368413668542702645938039787,0.3421034171356756614845099468,5.184422251675732784285948957,3.320505703495717796129964690
NCc1ccc2c(c1)CCO2.Cl,CC00813,185.653,Null,1.13,2.0,2.0,35.25,Null,-4.6,424.45,-0.42,18.1638511744,9.56644953782,1.686086731041035257375635616,0.3065612238256427740682973846,4.413566147240295562434900063,2.640875433543084079956922834
OC(=O)c1cccc2c1OCC2,CC00901,164.159,-1.6,1.46,1.0,3.0,46.53,Null,-6.2,28.5,-0.52,27.6875172241,9.76822510207,1.515051713330496608034055385,0.3787629283326241520085138463,5.624336386039114677639530444,3.760419837859099708264551464
Cc1oc(c(c1)C(=O)O)C,CC01101,140.137,-0.99,1.19,1.0,3.0,50.44,Null,-5.2,154.16,-0.52,27.2021543087,7.55755015534,1.270676099450867817313777930,0.3812028298352603451941333791,4.812028298352603471031200682,2.958581114397334183013908705
OCc1ccc2c(c1)OCCO2,CC01309,166.175,-0.91,0.36,1.0,3.0,38.69,Null,-5.1,182.51,-0.42,22.4986510299,9.66325493642,1.246237778300513883657245589,0.3115594445751284709143113972,4.817894580949166494818804838,2.959279022347720045691640609
NCc1ccc2c(c1)OCCO2,CC01313,165.191,-1.47,0.7,1.0,3.0,44.48,Null,-5.1,182.51,-0.42,22.6326696666,8.40538069897,1.246237778300513883657245589,0.3115594445751284709143113972,4.817894580949166494818804838,2.956699717130387577605133253
OCc1cccc2c1OCCO2,CC01409,166.175,-0.86,0.61,1.0,3.0,38.69,Null,-5.5,92.91,-0.46,24.2632016845,10.4211360556,1.343979179974516947278957785,0.3359947949936292368197394463,5.111118785971175669559379048,3.252503227369729206818431634
NC(=S)c1cccc2c1OCCO2,CC01418,195.241,-2.11,1.55,1.0,3.0,44.48,Null,-6.0,39.95,-0.46,22.5284812941,9.88867629575,1.466161072116663259966750368,0.338344862796153059992327008,5.512426568656826526086622659,3.689054239742226467939212081
OCC1COc2c(O1)cccc2,CC01509,166.175,-0.72,0.83,1.0,3.0,38.69,Null,-5.7,66.29,-0.48,25.1454910846,10.8000826596,1.392850660327489908159375265,0.3482126650818724770398438163,5.257733227030094552200631488,3.399117668428648109802636572
NCC1COc2c(O1)cccc2,CC01513,165.191,-1.03,1.15,1.0,3.0,44.48,Null,-5.0,216.07,-0.42,22.1888936326,8.24056998217,1.221801842689239310632394116,0.3054504606723098276580985291,4.744586774115342732379498475,2.883391910296563795994595429
CNCc1ccc2c(c1)OCO2,CC01646,165.191,-1.16,1.35,1.0,3.0,30.49,Null,-5.9,47.3,-0.49,26.1826543774,14.1854341071,1.441712953087396151156502556,0.360428238271849037789125639,5.404320105309813281192013360,3.543125241491034309153458968
OCc1cccc2c1OCO2,CC01709,152.148,-0.5,0.68,1.0,3.0,38.69,Null,-5.3,130.22,-0.48,25.5364665259,10.0421874102,1.295107436329707397391030811,0.3532111189990111083793720395,4.926714994147347227273442382,3.067588556878361499836495081
NCc1cocc1,CC02113,97.116,-0.53,0.59,1.0,2.0,39.16,Null,-3.8,1637.93,-0.54,28.6843018922,7.11364827009,1.392852331282713944959791627,0.3979578089379182699885118934,3.630802702579684742192383029,1.772995449005604963548826126
NCc1ccc(s1)c1ccccn1.Cl.Cl,CC02213,263.191,Null,1.1,3.0,2.0,38.91,Null,-5.0,216.07,-0.38,13.9267890166,9.42021466992,1.832702764033858965948591174,0.2819542713898244562997832576,4.779348880374554660243403157,3.085676562260525242910375384
OC(=O)c1cccn1C,CC02701,125.126,-1.63,0.46,1.0,3.0,42.23,Null,-4.4,594.9,-0.49,25.7784635573,7.63806779795,1.075185343691678299636249627,0.3583951145638927665454165424,4.179798540514359803180033936,2.322903592433510646877994130
NCc1cccn1C,CC02713,110.159,-1.53,0.37,1.0,2.0,30.95,Null,-3.8,1637.93,-0.47,25.2880351362,9.00066126839,1.392852331282713944959791627,0.3482130828206784862399479068,3.688794649557371475560799938,1.827724647399143460711007911
OCc1cnccn1,CC03409,110.115,0.27,-0.16,1.0,3.0,46.01,Null,-4.0,1168.63,-0.5,26.6296414573,6.37322966545,0.9774409896907037983021097897,0.3665403711340139243632911711,3.835412956064054980547546053,1.974169452199244201621104903
NCc1nc2c(n1C)cccc2,CC03813,161.207,-1.83,1.16,1.0,3.0,43.84,Null,-4.9,255.8,-0.41,22.282527805,8.19365752705,1.197366486619121636690060738,0.2993416216547804091725151844,4.671280705904989737792687906,2.799483355858502101405169115
OC(=O)c1ccccn1,CC04001,123.111,-0.46,0.32,1.0,3.0,50.19,Null
OC(=O)c1cccnc1,CC04101,123.111,-0.27,0.32,1.0,3.0,50.19,Null,-5.1,182.51,-0.57,30.3686375296,7.44912001375,1.246237778300513883657245589,0.4154125927668379612190818629,4.692955844340866517499511383,2.829010193891922108523486940
OCc1cccnc1,CC04109,109.127,Null,-0.11,1.0,2.0,33.12,Null,-4.4,594.9,-0.55,29.55781824,9.73899767837,1.612778015537517449454374441,0.4031945038843793623635936102,4.128646018066978484549965566,2.263488247293855337941064207
OC(=O)c1ccc2c(n1)cccc2,CC04401,173.17,-2.4,1.81,1.0,3.0,50.19,Null,-7.0,7.39,-0.54,29.6318967581,10.2238604535,1.710451853868391429934525963,0.3947196585850134069079675299,6.245298913912011021676348102,4.369828218553530542922785566
CNCc1ccc2c(c1)cccn2,CC04546,172.23,-2.73,2.05,1.0,2.0,24.92,Null,-5.6,78.48,-0.43,23.8358068027,16.4736797979,2.052620502814053968907059680,0.3157877696637006106010861047,5.219184357934944725769948423,3.341349807215389640278685442
OC(=O)c1ccnc2c1cccc2,CC04601,173.17,-2.17,1.57,1.0,3.0,50.19,Null,-6.7,12.26,-0.52,28.3623579709,9.78583289464,1.637169843272534594815420831,0.3778084253705849064958663456,6.025452882124440553652767650,4.149982186765960041935476621
OC(=O)c1ncc2c(c1)cccc2,CC04701,191.19,-2.45,1.81,1.0,3.0,50.19,Null,-5.7,66.29,-0.44,21.8554944348,8.32546718666,1.392850660327489908159375265,0.3214270754601899788060096766,5.292495333289306504783189861,3.460017154181998012360576726
